2018-08-15|803|H11|MLHJA2108H5183963|124.89|2018-08-15
2018-08-15|507|H11|MLHJA1443J5290241|109.17|2018-08-15
2018-08-15|001|Y01|MLESEB22111210395|125.00|2018-08-15
2018-08-15|309|H11|MLHKC2885J5023068|149.16|2018-08-15
2018-08-15|603|Y01|MLESE661111410782|125.00|2018-08-15
2018-08-15|605|H11|MLHJA1444J5301098|109.17|2018-08-15
2018-08-15|603|Y01|MLESEE14111360527|125.00|2018-08-15
2018-08-15|605|H11|MLHJA1428J5673123|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1406J5919049|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1404J5925111|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1409J5918414|109.17|2018-08-15
2018-08-15|603|H11|MLHJF7236J5117702|108.20|2018-08-15
2018-08-15|605|H11|MLHKF2080J5543987|149.32|2018-08-15
2018-08-15|705|H11|MLHJA1446J5294882|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1442J5301004|109.17|2018-08-15
2018-08-15|603|H11|MLHJF7255J5119751|108.20|2018-08-15
2018-08-15|605|H11|MLHJA1680J5039970|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1407J5911221|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1446J5286846|109.17|2018-08-15
2018-08-15|705|H11|MLHJA2106H5184593|124.89|2018-08-15
2018-08-15|605|H11|MLHJA1684J5054844|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1403J5926640|109.17|2018-08-15
2018-08-15|705|H11|MLHJA211XH5432742|124.89|2018-08-15
2018-08-15|605|H11|MLHJA144XJ5283951|109.17|2018-08-15
2018-08-15|603|Y01|MLESEE11111261634|125.00|2018-08-15
2018-08-15|605|H11|MLHJA1407J5935552|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1449J5261469|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1405J5936215|109.17|2018-08-15
2018-08-15|705|H11|MLHJA2102H5184574|124.89|2018-08-15
2018-08-15|603|H11|MLHJA1448J5298061|109.17|2018-08-15
2018-08-15|603|H11|MLHJF3500K5571729|124.88|2018-08-15
2018-08-15|605|H11|MLHJF3506K5561240|124.88|2018-08-15
2018-08-15|705|H11|MLHKF3508K5014667|149.32|2018-08-15
2018-08-15|603|H11|MLHJA1680J5004930|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1442J5310169|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1444J5310173|109.17|2018-08-15
2018-08-15|603|H11|MLHJF7200H5002982|108.20|2018-08-15
2018-08-15|605|H11|MLHJA1446J5300339|109.17|2018-08-15
2018-08-15|603|H11|MLHJF3509K5559692|124.88|2018-08-15
2018-08-15|705|H11|MLHJA1446J5280531|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1442J5303190|109.17|2018-08-15
2018-08-15|603|H11|MLHJA2115H5430431|124.89|2018-08-15
2018-08-15|605|H11|MLHJA1425J5679414|109.17|2018-08-15
2018-08-15|603|H11|MLHJA211XH5429291|124.89|2018-08-15
2018-08-15|605|H11|MLHJA1423J5673983|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1409J5913648|109.17|2018-08-15
2018-08-15|603|H11|MLHKF2085J5545864|149.32|2018-08-15
2018-08-15|605|H11|MLHJA1426J5679440|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1680J5041704|109.17|2018-08-15
2018-08-15|603|Y01|MLESEE14111360237|125.00|2018-08-15
2018-08-15|605|H11|MLHJA1687J5054482|109.17|2018-08-15
2018-08-15|603|Y01|MH3RG472111018426|155.00|2018-08-15
2018-08-15|605|H11|MLHJA1682J5025455|109.17|2018-08-15
2018-08-15|603|V05|RP8M66701JV008032|124.50|2018-08-15
2018-08-15|605|H11|MLHJA1686J5057602|109.17|2018-08-15
2018-08-15|603|H11|MLHJA144XJ5295615|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1421J5663999|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1429J5657853|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1401J5930301|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1448J5285388|109.17|2018-08-15
2018-08-15|901|H11|MLHJA1683J5055533|109.17|2018-08-15
2018-08-15|603|H11|MLHJA1683J5006252|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1447J5294907|109.17|2018-08-15
2018-08-15|901|H11|MLHKF2089J5556298|149.32|2018-08-15
2018-08-15|605|H11|MLHJA1441J5285099|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1442J5300337|109.17|2018-08-15
2018-08-15|603|Y01|MLESE661111405519|125.00|2018-08-15
2018-08-15|605|H11|MLHJA144XJ5298787|109.17|2018-08-15
2018-08-15|605|H11|MLHJA1441J5285121|109.17|2018-08-15
2018-08-15|502|H11|MLHKF2085J5563572|149.32|2018-08-15
2018-08-15|605|H11|MLHJA1422J5614813|109.17|2018-08-15
