2018-08-16|102|H11|MLHJF7236J5115156|108.20|2018-08-16
2018-08-16|605|H11|MLHJF3505H5544874|124.88|2018-08-16
2018-08-16|605|H11|MLHJF3518H5334102|124.88|2018-08-16
2018-08-16|605|H11|MLHKF2089J5562540|149.32|2018-08-16
2018-08-16|605|H11|MLHJA1442J5313850|109.17|2018-08-16
2018-08-16|605|H11|MLHJC6188H5686416|124.89|2018-08-16
2018-08-16|605|H11|MLHJA1440J5277415|109.17|2018-08-16
2018-08-16|605|H11|MLHJA2117H5422377|124.89|2018-08-16
2018-08-16|605|H11|MLHJA1440J5283361|109.17|2018-08-16
2018-08-16|502|H11|MLHJA1689J5049915|109.17|2018-08-16
2018-08-16|605|H11|MLHJF7233J5124235|108.20|2018-08-16
2018-08-16|605|H11|MLHJF7235J5108215|108.20|2018-08-16
2018-08-16|605|H11|MLHKF2080J5565018|149.32|2018-08-16
2018-08-16|605|H11|MLHJA1403J5929019|109.17|2018-08-16
2018-08-16|502|H11|MLHJF7232J5101187|108.20|2018-08-16
2018-08-16|502|H11|MLHJA1404J5920457|109.17|2018-08-16
2018-08-16|905|H11|MLHJF7239J5117970|108.20|2018-08-16
2018-08-16|605|H11|MLHJA1406J5940273|109.17|2018-08-16
2018-08-16|502|H11|MLHJA1448J5292440|109.17|2018-08-16
2018-08-16|905|H11|MLHJA2109H5187200|124.89|2018-08-16
2018-08-16|905|H11|MLHJA1432J5334625|109.17|2018-08-16
2018-08-16|605|H11|MLHJA1408J5901734|109.17|2018-08-16
2018-08-16|502|H11|MLHJA1400J5916762|109.17|2018-08-16
2018-08-16|605|H11|MLHJA1404J5909183|109.17|2018-08-16
2018-08-16|502|H11|MLHJA1404J5930390|109.17|2018-08-16
2018-08-16|307|H11|MLHJA1444J5304289|109.17|2018-08-16
2018-08-16|605|H11|MLHJC6189J5710325|124.89|2018-08-16
2018-08-16|407|Y01|RLCUG062111024604|150.00|2018-08-16
2018-08-16|905|H11|MLHJA2104H5188125|124.89|2018-08-16
2018-08-16|307|H11|MLHJA1421J5667485|109.17|2018-08-16
2018-08-16|307|H11|MLHJA1424J5655850|109.17|2018-08-16
2018-08-16|502|H11|MLHJA1405J5916756|109.17|2018-08-16
2018-08-16|905|H11|MLHJA2100H5180734|124.89|2018-08-16
2018-08-16|605|H11|MLHJC618XH5644197|124.89|2018-08-16
2018-08-16|307|H11|MLHJA1408J5908800|109.17|2018-08-16
2018-08-16|905|H11|MLHJA2101H5187059|124.89|2018-08-16
2018-08-16|307|H11|MLHJA1408J5908795|109.17|2018-08-16
2018-08-16|905|H11|MLHJC7573J5101268|124.89|2018-08-16
2018-08-16|307|H11|MLHJA1402J5933398|109.17|2018-08-16
2018-08-16|502|H11|MLHJA1685J5058367|109.17|2018-08-16
2018-08-16|307|H11|MLHJA1406J5909251|109.17|2018-08-16
2018-08-16|905|H11|MLHJF7237J5117613|108.20|2018-08-16
2018-08-16|605|H11|MLHJF7256H5043855|108.20|2018-08-16
2018-08-16|307|H11|MLHJA1423J5678150|109.17|2018-08-16
2018-08-16|407|H11|MLHKF2083J5562355|149.32|2018-08-16
2018-08-16|502|H11|MLHJA1689J5053978|109.17|2018-08-16
2018-08-16|905|H11|MLHJA2107H5186739|124.89|2018-08-16
2018-08-16|407|H11|MLHKF2088J5562965|149.32|2018-08-16
2018-08-16|905|H11|MLHJA1441J5301544|109.17|2018-08-16
2018-08-16|307|H11|MLHJA140XJ5936520|109.17|2018-08-16
2018-08-16|605|H11|MLHJC6188H5650421|124.89|2018-08-16
2018-08-16|905|H11|MLHJA2103H5187175|124.89|2018-08-16
2018-08-16|407|H11|MLHKF2084J5563899|149.32|2018-08-16
2018-08-16|502|H11|MLHJF7208J5106965|108.20|2018-08-16
2018-08-16|307|H11|MLHJA144XJ5303521|109.17|2018-08-16
2018-08-16|307|H11|MLHJA1442J5307823|109.17|2018-08-16
2018-08-16|407|H11|MLHKF2084J5558976|149.32|2018-08-16
2018-08-16|905|H11|MLHJF7254J5121510|108.20|2018-08-16
2018-08-16|307|H11|MLHJA1448J5308121|109.17|2018-08-16
2018-08-16|905|H11|MLHKF3505K5013279|149.32|2018-08-16
2018-08-16|605|H11|MLHJF7253H5043876|108.20|2018-08-16
2018-08-16|307|H11|MLHJA1404J5909202|109.17|2018-08-16
2018-08-16|905|H11|MLHJA1688J5059304|109.17|2018-08-16
2018-08-16|407|H11|MLHKF208XJ5559016|149.32|2018-08-16
2018-08-16|502|H11|MLHKF2085J5560459|149.32|2018-08-16
2018-08-16|307|H11|MLHJA1407J5908836|109.17|2018-08-16
2018-08-16|905|H11|MLHJA1406J5913364|109.17|2018-08-16
2018-08-16|407|H11|MLHKF2085J5559957|149.32|2018-08-16
