2018-08-23|001|H11|MLHJC6184F5371948|124.89
2018-08-23|001|H11|MLHJC6185H5610071|124.89
2018-08-23|001|H11|MLHJF723XH5029598|108.20
2018-08-23|001|H11|MLHJC7573H5007806|124.89
2018-08-23|001|G59|MLTSLA409HA003768|149.00
2018-08-23|001|G59|MLTSLA409HA007171|149.00
2018-08-23|001|H11|MLHJF620XJ5218421|108.20
2018-08-23|001|H11|MLHKC2889J5007777|149.16
2018-08-23|001|H11|MLHJC6182H5658918|124.89
2018-08-23|001|H11|MLHJF7201H5019774|108.20
2018-08-23|001|H11|MLHKC2889J5011277|149.16
2018-08-23|001|H11|MLHJF6111J5209228|108.20
2018-08-23|001|H11|MLHKC2885J5012359|149.16
2018-08-23|001|H11|MLHJC6186H5669176|124.89
2018-08-23|001|H11|MLHNC5378J5100898|286.01
2018-08-23|001|H11|MLHJF6201J5229615|108.20
2018-08-23|001|H11|MLHJA1445J5190156|109.17
2018-08-23|001|H11|MLHJF6206J5235491|108.20
2018-08-23|001|H11|MLHJC6188H5677022|124.89
2018-08-23|001|H11|MLHJC6181H5676942|124.89
2018-08-23|001|H11|MLHKC2887J5016235|149.16
2018-08-23|001|H11|MLHKC2888J5016180|149.16
2018-08-23|001|H11|MLHJA168XJ5010542|109.17
2018-08-23|001|G59|MLTSLA309HA004033|197.00
2018-08-23|001|H11|MLHJA1442J5204370|109.17
2018-08-23|001|H11|MLHJF3503H5529337|124.88
2018-08-23|001|H11|MLHJF7231H5073649|108.20
2018-08-23|001|H11|MLHJA1683J5017512|109.17
2018-08-23|001|H11|MLHJF3518H5337453|124.88
2018-08-23|001|H11|MLHJA1404J5833335|109.17
2018-08-23|001|H11|MLHJA1423J5605280|109.17
2018-08-23|001|H11|MLHJA1680J5024742|109.17
2018-08-23|001|H11|MLHJF7239H5077223|108.20
2018-08-23|001|H11|MLHKC288XJ5021199|149.16
2018-08-23|001|H11|MLHJF3504H5543800|124.88
2018-08-23|001|H11|MLHJF6202J5248013|108.20
2018-08-23|001|H11|MLHJF6200J5248012|108.20
2018-08-23|001|H11|MLHJA1681J5037404|109.17
2018-08-23|001|G59|MLTSYA309JA013826|149.00
2018-08-23|001|H11|MLHKF2087J5531660|149.32
2018-08-23|001|H11|MLHJA1688J5042454|109.17
2018-08-23|001|H11|MLHJA1688J5045967|109.17
2018-08-23|001|H11|MLHKF2086J5535375|149.32
2018-08-23|001|H11|MLHJA1687J5046673|109.17
2018-08-23|001|H11|MLHJA1683J5047061|109.17
2018-08-23|001|H11|MLHJA168XJ5048207|109.17
2018-08-23|001|H11|MLHJA1409J5874639|109.17
2018-08-23|001|H11|MLHJF7232J5105918|108.20
2018-08-23|001|H11|MLHJF7238J5106751|108.20
2018-08-23|001|H11|MLHJF7231J5106638|108.20
2018-08-23|001|H11|MLHJA144XJ5257544|109.17
2018-08-23|001|H11|MLHJA2112H5419323|124.89
2018-08-23|001|H11|MLHJA142XJ5643721|109.17
2018-08-23|001|H11|MLHMD448XJ5100525|249.60
2018-08-23|001|H11|MLHJF7234J5108254|108.20
2018-08-23|001|H11|MLHJF7230J5108252|108.20
2018-08-23|001|H11|MLHKF2083J5542820|149.32
2018-08-23|001|H11|MLHJA2112H5420441|124.89
2018-08-23|001|H11|MLHJF7237J5108930|108.20
2018-08-23|001|H11|MLHJF7230J5108929|108.20
2018-08-23|001|H11|MLHJF7230J5109370|108.20
2018-08-23|001|H11|MLHJA1440J5264132|109.17
2018-08-23|001|H11|MLHJF351XK5400415|124.88
