2018-08-20|001|D30|ML0KC03JAJT000005|803.00
2018-08-20|001|D30|ZDMHC01JAHB000251|1285.00
2018-08-20|001|D30|ML0KF00AAKT000181|1079.00
2018-08-20|001|D30|ML0DA01JAJT000139|1103.00
2018-08-20|001|H11|MLHJF3820E5081888|108.00
2018-08-20|001|H11|MLHJA1407E5035191|109.17
2018-08-20|001|H11|MLHJF6115F5020993|108.20
2018-08-20|001|H11|MLHJF6119F5026649|108.20
2018-08-20|001|H11|MLHJF6204G5042930|108.20
2018-08-20|001|H11|MLHJC6180G5417597|124.89
2018-08-20|405|G59|MLTSYA209GA025800|125.00
2018-08-20|001|H11|MLHJC6182G5447183|124.89
2018-08-20|001|H11|MLHJC6181G5459163|124.89
2018-08-20|001|H11|MLHJA1423H5309282|109.17
2018-08-20|001|H11|MLHJC6180G5473376|124.89
2018-08-20|001|H11|MLHJA142XH5381175|109.17
2018-08-20|402|H11|MLHJA1628H5464438|109.16
2018-08-20|001|H11|MLHNC527XH5301469|286.01
2018-08-20|001|H11|MLHJF3513H5308331|124.88
2018-08-20|001|H11|MLHNC5375H5001997|286.01
2018-08-20|001|H11|MLHJC7575H5001246|124.89
2018-08-20|001|H11|MLHJC7579H5003520|124.89
2018-08-20|001|H11|MLHJA142XJ5508108|109.17
2018-08-20|001|H11|MLHJC6186H5606787|124.89
2018-08-20|001|H11|MLHJF7209H5009509|108.20
2018-08-20|001|H11|MLHJC618XH5630204|124.89
2018-08-20|001|H11|MLHJF7237H5016081|108.20
2018-08-20|001|H11|MLHJF7256H5014890|108.20
2018-08-20|001|H11|MLHJC6182H5616037|124.89
2018-08-20|001|G59|MLTSYA409GA001966|197.00
2018-08-20|001|H11|MLHJF7254H5009638|108.20
2018-08-20|001|H11|MLHJC6186H5623556|124.89
2018-08-20|300|G59|MLTSYA409HA010345|197.00
2018-08-20|001|H11|MLHJA1421H5463960|109.17
2018-08-20|001|H11|MLHJF7201H5005356|108.20
2018-08-20|001|H11|MLHJF3502H5472211|124.88
2018-08-20|001|H11|MLHMD4488H5003348|249.60
2018-08-20|001|H11|MLHJF7235H5028956|108.20
2018-08-20|001|H11|MLHJA1420J5510871|109.17
2018-08-20|001|H11|MLHJC6180H5627831|124.89
2018-08-20|001|G59|MLTSYA409HA010804|197.00
2018-08-20|001|H11|MLHJA1427J5504551|109.17
2018-08-20|001|H11|MLHJC7575H5008973|124.89
2018-08-20|001|H11|MLHJA1406J5720034|109.17
2018-08-20|001|H11|MLHMD4480H5003747|249.60
2018-08-20|404|H11|MLHNF0475G5105736|279.17
2018-08-20|001|H11|MLHJC6184F5366345|124.89
2018-08-20|001|H11|MLHJF3512H5301712|124.88
2018-08-20|001|H11|MLHJC6183H5618248|124.89
2018-08-20|001|H11|MLHJC6181H5623142|124.89
2018-08-20|001|H11|MLHJC7577H5004911|124.89
2018-08-20|001|H11|MLHJF7257H5014932|108.20
2018-08-20|001|H11|MLHJA1448J5129254|109.17
2018-08-20|001|H11|MLHJC6182H5635204|124.89
2018-08-20|001|H11|MLHJC6182H5636787|124.89
2018-08-20|001|H11|MLHJC7579H5009575|124.89
2018-08-20|001|H11|MLHJC6186H5639420|124.89
2018-08-20|001|H11|MLHJF3506H5483101|124.88
2018-08-20|001|H11|MLHJC6185H5641787|124.89
2018-08-20|001|H11|MLHJC6187H5642102|124.89
2018-08-20|001|H11|MLHJC6181H5642628|124.89
2018-08-20|001|H11|MLHJC6189H5643669|124.89
2018-08-20|001|H11|MLHJC6182H5644209|124.89
2018-08-20|001|H11|MLHJF7254H5023524|108.20
2018-08-20|001|H11|MLHJF6204J5212808|108.20
2018-08-20|001|H11|MLHJF7255H5024522|108.20
2018-08-20|001|H11|MLHKC288XJ5002832|149.16
2018-08-20|001|H11|MLHJF3515H5326880|124.88
2018-08-20|001|H11|MLHJC6180H5648307|124.89
2018-08-20|405|G59|MLTSLA409HA007099|149.00
2018-08-20|001|H11|MLHJC6183H5650388|124.89
2018-08-20|001|H11|MLHJC618XH5650386|124.89
2018-08-20|001|H11|MLHJC6182H5650950|124.89
2018-08-20|001|H11|MLHJF7232H5046704|108.20
2018-08-20|001|H11|MLHKC1789H5606894|149.40
2018-08-20|001|H11|MLHKC2881J5005778|149.16
2018-08-20|001|H11|MLHJF6201J5219330|108.20
2018-08-20|001|H11|MLHJC6186H5653107|124.89
2018-08-20|300|G59|MLTSLA409HA008411|149.00
2018-08-20|001|H11|MLHKC2884J5007217|149.16
2018-08-20|001|H11|MLHKC2889J5007049|149.16
2018-08-20|001|H11|MLHJF7255H5030515|108.20
2018-08-20|001|H11|MLHJF7253H5030674|108.20
2018-08-20|405|G59|MLTSLA409HA007846|149.00
2018-08-20|001|H11|MLHJF6119J5207954|108.20
2018-08-20|404|H11|MLHJF6118J5207878|108.20
2018-08-20|001|H11|MLHJF3514H5329186|124.88
2018-08-20|001|H11|MLHJC6189H5656552|124.89
2018-08-20|702|H11|MLHJA1403J5771457|109.17
2018-08-20|001|H11|MLHJF6203J5222603|108.20
2018-08-20|001|H11|MLHKC2887J5009656|149.16
2018-08-20|001|H11|MLHJC6182H5658028|124.89
2018-08-20|001|H11|MLHJF6203J5223623|108.20
2018-08-20|404|H11|MLHJC618XH5658603|124.89
2018-08-20|001|H11|MLHKC2887J5009995|149.16
2018-08-20|001|H11|MLHKC2888J5010377|149.16
2018-08-20|001|H11|MLHKC2885J5010689|149.16
2018-08-20|001|H11|MLHJF350XH5502653|124.88
2018-08-20|001|H11|MLHKC288XJ5011045|149.16
2018-08-20|001|H11|MLHJC6182H5661320|124.89
2018-08-20|001|H11|MLHJC6188H5662911|124.89
2018-08-20|001|H11|MLHPC5671J5100150|471.03
2018-08-20|303|H11|MLHJA1425J5566871|109.17
2018-08-20|303|H11|MLHJA143XJ5316521|109.17
2018-08-20|001|H11|MLHKC2881J5011936|149.16
2018-08-20|303|H11|MLHJA1436J5316855|109.17
2018-08-20|001|H11|MLHJC6189H5663954|124.89
2018-08-20|402|H11|MLHJF7238H5056900|108.20
2018-08-20|001|H11|MLHJC618XH5664434|124.89
2018-08-20|001|H11|MLHJF7256H5039062|108.20
2018-08-20|001|H11|MLHJF6111J5210024|108.20
2018-08-20|001|H11|MLHKC2888J5013005|149.16
2018-08-20|001|H11|MLHJF7237H5059805|108.20
2018-08-20|001|H11|MLHJC6188H5670409|124.89
2018-08-20|001|H11|MLHJF6207J5229375|108.20
2018-08-20|001|H11|MLHJF7256H5041149|108.20
2018-08-20|001|H11|MLHJF7239H5060695|108.20
2018-08-20|001|H11|MLHJC6182H5671362|124.89
2018-08-20|001|G59|MLTSLA409HA010154|149.00
2018-08-20|001|G59|MLTSRA209HA001176|125.00
2018-08-20|001|H11|MLHJC6184H5673100|124.89
2018-08-20|001|H11|MLHJF6209J5230883|108.20
2018-08-20|001|H11|MLHJF6205J5230833|108.20
2018-08-20|001|H11|MLHJF6208J5231510|108.20
2018-08-20|001|H11|MLHJF3504H5513373|124.88
2018-08-20|001|H11|MLHJC6185H5673493|124.89
2018-08-20|404|H11|MLHJF3508H5512940|124.88
2018-08-20|001|H11|MLHJF7208H5022638|108.20
2018-08-20|001|H11|MLHJF6206J5232784|108.20
2018-08-20|001|H11|MLHKC1785H5609002|149.40
2018-08-20|001|H11|MLHJA1684J5001044|109.17
2018-08-20|001|H11|MLHJF6200J5234207|108.20
2018-08-20|001|H11|MLHJF3518H5332611|124.88
2018-08-20|001|H11|MLHJC7573H5012312|124.89
2018-08-20|001|H11|MLHJC6185H5674904|124.89
2018-08-20|001|H11|MLHJF620XJ5234666|108.20
2018-08-20|001|H11|MLHMD4481H5005524|249.60
2018-08-20|001|H11|MLHJF3510H5333624|124.88
2018-08-20|001|H11|MLHJA1681J5004435|109.17
2018-08-20|001|H11|MLHJA1688J5004691|109.17
2018-08-20|001|H11|MLHJF3501H5519082|124.88
2018-08-20|405|G59|MLTSYA309HA012201|149.00
2018-08-20|001|H11|MLHJA1446J5192952|109.17
2018-08-20|001|H11|MLHJF3508H5521475|124.88
2018-08-20|001|H11|MLHJF7239H5068750|108.20
2018-08-20|001|H11|MLHJC7576H5013437|124.89
2018-08-20|001|H11|MLHJC618XH5677569|124.89
2018-08-20|001|H11|MLHJA1425J5588286|109.17
2018-08-20|001|H11|MLHJF6200J5236149|108.20
2018-08-20|303|H11|MLHJA1407J5812446|109.17
2018-08-20|001|H11|MLHJF3509H5522165|124.88
2018-08-20|001|H11|MLHJF3514H5334887|124.88
2018-08-20|001|H11|MLHJF3516H5334776|124.88
2018-08-20|402|H11|MLHJC757XH5013795|124.89
2018-08-20|001|H11|MLHKF2087J5510369|149.32
2018-08-20|001|H11|MLHJA1686J5008318|109.17
2018-08-20|001|H11|MLHJA1687J5008313|109.17
2018-08-20|001|H11|MLHJF6203J5237103|108.20
2018-08-20|702|H11|MLHJA144XJ5196874|109.17
2018-08-20|001|H11|MLHJF6202J5238498|108.20
2018-08-20|001|H11|MLHJF6200J5238466|108.20
2018-08-20|001|H11|MLHJF6201J5238444|108.20
2018-08-20|404|H11|MLHJF6201J5238573|108.20
2018-08-20|001|H11|MLHJA1683J5009670|109.17
2018-08-20|001|H11|MLHKF2085J5510905|149.32
2018-08-20|001|G59|MLTSRA209HA001938|125.00
2018-08-20|001|G59|MLTSRA209HA001349|125.00
2018-08-20|001|H11|MLHJC6189H5679118|124.89
2018-08-20|001|H11|MLHJC757XH5013974|124.89
2018-08-20|001|H11|MLHJA1681J5010428|109.17
2018-08-20|001|H11|MLHJF3511H5335429|124.88
2018-08-20|001|H11|MLHJF3502H5524548|124.88
2018-08-20|001|H11|MLHJA1687J5011986|109.17
2018-08-20|001|H11|MLHPC4578J5600219|471.03
2018-08-20|001|H11|MLHJA1680J5014681|109.17
2018-08-20|001|H11|MLHJF3501H5528090|124.88
2018-08-20|001|H11|MLHKC2888J5018043|149.16
2018-08-20|309|H11|MLHJF7231H5071464|108.20
2018-08-20|001|H11|MLHJC6189H5680477|124.89
2018-08-20|001|H11|MLHKF2088J5514012|149.32
