2018-08-17|305|B08|WB10D330XGR919587|999.00
2018-08-17|806|B08|WB10D3208HR918912|999.00
2018-08-17|301|B61|MLSBN1B03HG001174|135.00
2018-08-17|305|B08|WB10J3308HZ794213|1170.00
2018-08-17|001|B08|WB30G1209JR824370|313.00
2018-08-17|001|B08|WB10A3206JR924917|1170.00
2018-08-17|305|B08|WB10B650XJZ663074|798.00
2018-08-17|305|B08|WB10D8004JR926172|999.00
2018-08-17|001|B08|WB10A8105JR927676|1170.00
2018-08-17|001|B08|WB10A8102JR927666|1170.00
2018-08-17|806|B08|WB10A3206JR929020|1170.00
2018-08-17|305|B08|WB10A8109JR927731|1170.00
2018-08-17|806|B08|WB10A3205JR929106|1170.00
2018-08-17|806|B08|WB10A3206JR929101|1170.00
2018-08-17|806|B08|WB10A3203JR929072|1170.00
2018-08-17|305|B08|WB30G1203JR824929|313.00
2018-08-17|001|B08|WB30G1201JR824959|313.00
2018-08-17|102|D30|ML0DA01JAJT000156|1103.00
2018-08-17|102|D30|ML0DA01JAJT000152|1103.00
2018-08-17|102|D30|ML0DA01JAJT000151|1103.00
2018-08-17|102|D30|ML0DA01JAJT000150|1103.00
2018-08-17|102|D30|ML0DA01JAJT000149|1103.00
2018-08-17|102|D30|ML0DA01JAJT000129|1103.00
2018-08-17|102|D30|ML0DA01JAJT000099|1103.00
2018-08-17|001|H11|MLHJF6100F5005017|108.20
2018-08-17|001|H11|MLHNC5277G5201764|286.01
2018-08-17|001|H11|MLHJC6185H5605761|124.89
2018-08-17|001|H11|MLHJC6184H5619828|124.89
2018-08-17|001|G59|MLTSLA409HA003029|149.00
2018-08-17|303|G59|MLTSYA209GA028101|125.00
2018-08-17|001|H11|MLHJC7578H5008367|124.89
2018-08-17|001|H11|MLHJF7206H5003912|108.20
2018-08-17|001|H11|MLHJC618XH5627674|124.89
2018-08-17|001|H11|MLHJC6187H5627146|124.89
2018-08-17|001|H11|MLHJC6180H5623147|124.89
2018-08-17|001|H11|MLHJF6204H5172126|108.20
2018-08-17|001|H11|MLHJC6188H5618830|124.89
2018-08-17|001|H11|MLHJF7258H5009643|108.20
2018-08-17|001|H11|MLHJC6181H5623917|124.89
2018-08-17|001|H11|MLHJC7576H5002731|124.89
2018-08-17|001|H11|MLHJF7235H5033283|108.20
2018-08-17|301|H11|MLHJC6183H5637186|124.89
2018-08-17|001|H11|MLHJC6182H5639317|124.89
2018-08-17|305|H11|MLHJC6187H5639393|124.89
2018-08-17|001|H11|MLHJF6110J5205185|108.20
2018-08-17|001|H11|MLHJC6181H5644086|124.89
2018-08-17|502|H11|MLHJF6203J5213173|108.20
2018-08-17|500|G59|MLTSLA309HA003452|197.00
